UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure,Temp_Diff,Torque_RPM_Ratio,Air temperature [K]_Rolling_Mean,Air temperature [K]_Rolling_Std,Process temperature [K]_Rolling_Mean,Process temperature [K]_Rolling_Std,Torque [Nm]_Rolling_Mean,Torque [Nm]_Rolling_Std
99,L47278,L,0.3913043478260789,0.3827160493827222,0.21012805587892902,0.396978021978022,0.20948616600790512,0,0,0,0,0,0,1,0.5111111111111197,0.3210317827627329,0.3986784140969135,0.24019223073627766,0.39798488664986564,0.32322996754668704,0.38006042296072506,0.3421983756712585
100,L47279,L,0.38043478260869534,0.3827160493827222,0.20663562281722936,0.5576923076923076,0.21739130434782608,0,0,0,0,0,0,1,0.5333333333333339,0.44526208969978226,0.39427312775330137,0.3668996928952603,0.39546599496221546,0.3863337046064081,0.4555891238670694,0.3493388587081385
101,L47280,L,0.38043478260869534,0.3950617283950635,0.3981373690337603,0.29120879120879123,0.225296442687747,0,0,0,0,0,0,1,0.5555555555555485,0.1948636447640839,0.3898678414096892,0.36689969289532737,0.3929471032745582,0.32322996754568145,0.2912386706948641,0.2657432092076066
102,L47281,L,0.38043478260869534,0.3827160493827222,0.47904540162980214,0.23214285714285715,0.23320158102766797,0,0,0,0,0,0,1,0.5333333333333339,0.14524269667445094,0.3854625550660842,0.24019223073670432,0.3879093198992365,0.2116036847323501,0.2030211480362537,0.340841972176415
103,L47282,L,0.38043478260869534,0.3827160493827222,0.22526193247962756,0.5054945054945055,0.24110671936758893,0,0,0,0,0,0,1,0.5333333333333339,0.3965764412920656,0.383259911894271,0.1961161351629157,0.3853904282115934,0.17277368509229646,0.26767371601208456,0.38350134020379006
104,M14963,M,0.38043478260869534,0.3827160493827222,0.1589057043073342,0.5041208791208791,0.24901185770750986,0,0,0,0,0,0,1,0.5333333333333339,0.42850646502642836,0.38105726872247203,0.0,0.3853904282115934,0.17277368509229646,0.3148036253776433,0.4082292844657133
105,L47284,L,0.38043478260869534,0.3703703703703738,0.1641443538998837,0.5439560439560439,0.2608695652173913,0,0,0,0,0,0,1,0.5111111111111069,0.4577075291323679,0.38105726872247203,0.0,0.382871536523929,0.2731791823238987,0.3087613293051362,0.39854433889308827
106,L47285,L,0.38043478260869534,0.3703703703703738,0.24621653084982542,0.37500000000000006,0.26877470355731226,0,0,0,0,0,0,1,0.5111111111111069,0.29161444770686146,0.38105726872247203,0.0,0.37783375314862155,0.21160368473004715,0.34561933534743206,0.3560666257565094
107,L47286,L,0.38043478260869534,0.3703703703703738,0.16123399301513397,0.6140109890109889,0.27667984189723316,0,0,0,0,0,0,1,0.5111111111111069,0.5158197344985246,0.38105726872247203,0.0,0.37531486146095006,0.21160368472940064,0.513595166163142,0.2290617723479494
108,M14967,M,0.38043478260869534,0.3827160493827222,0.19150174621653093,0.5906593406593406,0.2845849802371541,0,0,0,0,0,0,1,0.5333333333333339,0.4790057105166309,0.38105726872247203,0.0,0.37531486146095006,0.21160368472940064,0.5510574018126889,0.2512165677200962
109,H29522,H,0.3913043478260789,0.3827160493827222,0.26367869615832373,0.396978021978022,0.2964426877470355,0,0,0,0,0,0,1,0.5111111111111197,0.3016162413090041,0.383259911894271,0.19611613516279028,0.37531486146095716,0.21160368472940064,0.5039274924471299,0.30216510013278175
110,L47289,L,0.3913043478260789,0.3703703703703738,0.2351571594877765,0.41620879120879123,0.3162055335968379,0,0,0,0,0,0,1,0.4888888888888927,0.32591983907596184,0.3854625550660771,0.24019223073645402,0.37531486146095006,0.21160368472940064,0.44773413897280967,0.31186492058189835
111,L47290,L,0.38043478260869534,0.3580246913580325,0.40977881257275917,0.2568681318681319,0.32411067193675885,0,0,0,0,0,0,1,0.4888888888888927,0.17119491422292804,0.3854625550660842,0.24019223073645402,0.3727959697732999,0.3232299675423791,0.39577039274924475,0.41496785234637634
112,H29525,H,0.36956521739129755,0.3580246913580325,0.19266589057043082,0.5453296703296703,0.3320158102766798,0,0,0,0,0,0,1,0.5111111111111197,0.44312439785969066,0.383259911894271,0.36689969289556196,0.3702770780856426,0.38633370460287514,0.365558912386707,0.3659943860322602
113,M14972,M,0.38043478260869534,0.3703703703703738,0.19208381839348088,0.49038461538461536,0.3517786561264822,0,0,0,0,0,0,1,0.5111111111111069,0.4007220031044435,0.383259911894271,0.36689969289556196,0.3677581863979782,0.3232299675415179,0.3214501510574018,0.2970243038545382
114,M14973,M,0.38043478260869534,0.3580246913580325,0.18509895227008155,0.5233516483516483,0.3636363636363636,0,0,0,0,0,0,1,0.4888888888888927,0.4299623715054255,0.38105726872247203,0.310086836509973,0.3627204030226636,0.21160368472614555,0.3770392749244712,0.31941306583104007
115,L47294,L,0.38043478260869534,0.3580246913580325,0.2980209545983702,0.3516483516483516,0.37549407114624506,0,0,0,0,0,0,1,0.4888888888888927,0.2588638921348937,0.37885462555065885,0.19611613516360543,0.36020151133501344,0.1727736850846974,0.3486404833836857,0.34221682788793645
116,L47295,L,0.38043478260869534,0.3580246913580325,0.15308498253783476,0.5755494505494505,0.38339920948616596,0,0,0,0,0,0,1,0.4888888888888927,0.489773792889572,0.37885462555066596,0.19611613516360543,0.36020151133501344,0.1727736850846974,0.488821752265861,0.22963118127953125
117,L47296,L,0.3913043478260789,0.3703703703703738,0.23050058207217705,0.41620879120879123,0.3913043478260869,0,0,0,0,0,0,1,0.4888888888888927,0.327694680278915,0.3832599118942781,0.19611613516279722,0.3627204030226636,0.21160368472614555,0.4320241691842902,0.23361887347657145
118,L47297,L,0.38043478260869534,0.3580246913580325,0.25087310826542497,0.4010989010989011,0.3992094861660079,0,0,0,0,0,0,1,0.4888888888888927,0.3090569141454423,0.383259911894271,0.19611613516279722,0.36020151133501344,0.1727736850846974,0.3927492447129911,0.2461684348468114
119,M14978,M,0.38043478260869534,0.3580246913580325,0.31373690337601867,0.3337912087912088,0.40711462450592883,0,0,0,0,0,0,1,0.4888888888888927,0.24225436954160573,0.383259911894271,0.19611613516279722,0.36020151133501344,0.1727736850846974,0.3093655589123868,0.2554112337341554
120,L47299,L,0.36956521739129755,0.3456790123456841,0.17403958090803262,0.5068681318681318,0.41897233201581024,0,0,0,0,0,0,1,0.4888888888888927,0.4227194020139491,0.38105726872247203,0.3100868365099928,0.35768261964735615,0.2731791823190131,0.377643504531722,0.2530316882273403
121,L47300,L,0.3913043478260789,0.3703703703703738,0.15424912689173464,0.5618131868131868,0.4268774703557312,0,0,0,0,0,0,1,0.4888888888888927,0.4778984166463504,0.383259911894271,0.36689969289554897,0.36020151133501344,0.32322996754031375,0.3716012084592145,0.2391333894417182
122,L47301,L,0.3913043478260789,0.3703703703703738,0.2270081490104774,0.5137362637362637,0.43478260869565216,0,0,0,0,0,0,1,0.4888888888888927,0.4019323667296715,0.383259911894271,0.36689969289554897,0.36020151133501344,0.32322996754031375,0.4145015105740181,0.2482218356121607
123,L47302,L,0.4021739130434767,0.3827160493827222,0.08265424912689179,0.6442307692307693,0.4426877470355731,0,0,0,0,0,0,1,0.4888888888888927,0.5980102823219738,0.38766519823789025,0.5000000000572997,0.3652392947103209,0.4404881958767795,0.5214501510574018,0.3104422995324397
124,L47303,L,0.3913043478260789,0.3703703703703738,0.22002328288707806,0.5439560439560439,0.450592885375494,0,0,0,0,0,0,1,0.4888888888888927,0.42797800912330625,0.3898678414096892,0.48038446147018193,0.3677581863979782,0.42320736947204335,0.6138972809667674,0.13236135590194142
125,L47304,L,0.3913043478260789,0.3703703703703738,0.32537834691501744,0.3516483516483516,0.458498023715415,0,0,0,0,0,0,1,0.4888888888888927,0.251245768863374,0.39427312775330137,0.19611613516067214,0.3727959697732999,0.17277368508947605,0.545619335347432,0.2909922975858604
126,L47305,L,0.3913043478260789,0.3580246913580325,0.22817229336437728,0.39010989010989017,0.46640316205533594,0,0,0,0,0,0,1,0.4666666666666781,0.3091069320994422,0.39427312775330137,0.19611613516067214,0.3702770780856426,0.2731791823219267,0.4700906344410877,0.3255269982488559
127,L47306,L,0.4021739130434767,0.3580246913580325,0.09371362048894072,0.7788461538461537,0.4743083003952569,0,0,0,0,0,0,1,0.4444444444444515,0.7071118012433476,0.39647577092510744,0.24019223073475865,0.3677581863979853,0.32322996754184435,0.5867069486404833,0.5036755715409261
128,L47307,L,0.3913043478260789,0.3580246913580325,0.14260768335273577,0.5865384615384615,0.48221343873517786,0,0,0,0,0,0,1,0.4666666666666781,0.5053375805967596,0.39427312775330137,0.19611613516067214,0.3627204030226636,0.21160368472648894,0.5613293051359517,0.483700979225575
129,L47308,L,0.4021739130434767,0.3580246913580325,0.24388824214202565,0.47802197802197804,0.49011857707509876,0,0,0,0,0,0,1,0.4444444444444515,0.36799679131406743,0.39647577092510744,0.24019223073475865,0.36020151133501344,0.17277368508511798,0.5323262839879156,0.4873913552332706
130,L47309,L,0.3913043478260789,0.3456790123456841,0.22759022118742733,0.4189560439560439,0.4980237154150197,0,0,0,0,0,0,1,0.4444444444444515,0.3308652576681629,0.39647577092510744,0.24019223073475865,0.35516372795969886,0.17277368508364482,0.5619335347432025,0.44450022082449137
131,L47310,L,0.38043478260869534,0.3333333333333357,0.17753201396973228,0.5123626373626373,0.5059288537549407,0,0,0,0,0,0,1,0.44444444444443865,0.4252554585159418,0.39427312775330137,0.36689969289441865,0.3501259445843843,0.34554737019238796,0.6157099697885197,0.3873154211687468
132,L47311,L,0.38043478260869534,0.3333333333333357,0.3311990686845169,0.3282967032967033,0.5138339920948616,0,0,0,0,0,0,1,0.44444444444443865,0.23402306447096166,0.3898678414096892,0.36689969289485064,0.3450881612090697,0.38633370459959765,0.41752265861027194,0.26097533181696786
133,M14992,M,0.36956521739129755,0.3333333333333357,0.1589057043073342,0.5412087912087912,0.5217391304347826,0,0,0,0,0,0,1,0.4666666666666657,0.45847767044974,0.3854625550660842,0.500000000057513,0.34005037783374803,0.3455473701906938,0.39758308157099675,0.22181225043935499
134,M14993,M,0.36956521739129755,0.3333333333333357,0.1525029103608848,0.6291208791208791,0.533596837944664,0,0,0,0,0,0,1,0.4666666666666657,0.5337557750085774,0.37885462555066596,0.3668996928961634,0.33501259445843345,0.17277368507688365,0.46404833836857995,0.3165216904314231
135,L47314,L,0.38043478260869534,0.3333333333333357,0.11699650756693836,0.6758241758241758,0.5454545454545454,0,0,0,0,0,0,1,0.44444444444443865,0.5982038306672676,0.3766519823788528,0.24019223073821475,0.33249370277077617,0.0,0.5770392749244714,0.3722699412607373
136,M14995,M,0.38043478260869534,0.3456790123456841,0.31606519208381845,0.3392857142857143,0.5533596837944663,0,0,0,0,0,0,1,0.4666666666666657,0.24537829320812315,0.3766519823788528,0.24019223073821475,0.33501259445843345,0.17277368507688365,0.500906344410876,0.45598952999472764
137,H29550,H,0.36956521739129755,0.3456790123456841,0.14668218859138538,0.5755494505494505,0.5652173913043478,0,0,0,0,0,0,1,0.4888888888888927,0.493730968591955,0.3744493392070538,0.24019223073856744,0.33753148614608364,0.21160368471983326,0.6096676737160122,0.35862122860153833
138,L47317,L,0.36956521739129755,0.3580246913580325,0.07508731082654252,0.7074175824175823,0.5849802371541502,0,0,0,0,0,0,1,0.5111111111111197,0.6609465614502613,0.3744493392070538,0.24019223073856744,0.3425692695214124,0.3232299675375758,0.6827794561933535,0.40937416031511326
139,H29552,H,0.38043478260869534,0.3580246913580325,0.16356228172293374,0.6263736263736263,0.592885375494071,0,0,0,0,0,0,1,0.4888888888888927,0.5242729046871012,0.3766519823788528,0.24019223073821475,0.3476070528967199,0.3232299675386257,0.6815709969788518,0.40876680294843015
140,L47319,L,0.38043478260869534,0.3580246913580325,0.05820721769499426,0.7142857142857142,0.6126482213438734,0,0,0,0,0,0,1,0.4888888888888927,0.6828520100374218,0.3766519823788528,0.24019223073821475,0.3526448362720487,0.21160368472464455,0.6984894259818729,0.42952583747597306
141,L47320,L,0.38043478260869534,0.3580246913580325,0.19965075669383003,0.4436813186813187,0.6205533596837944,0,0,0,0,0,0,1,0.4888888888888927,0.36110008754991557,0.3766519823788599,0.24019223073821475,0.35516372795969886,0.17277368508474042,0.7444108761329303,0.30257256919016606
142,L47321,L,0.36956521739129755,0.3456790123456841,0.21885913853317818,0.4313186813186814,0.6284584980237153,0,0,0,0,0,0,1,0.4888888888888927,0.34360818002056964,0.3766519823788528,0.24019223073821475,0.35516372795969886,0.17277368508474042,0.6809667673716012,0.3863522325878615
143,M15002,M,0.35869565217391397,0.3333333333333357,0.35506402793946445,0.33516483516483514,0.6363636363636364,0,0,0,0,0,0,1,0.48888888888888027,0.23263914982743777,0.3744493392070538,0.39223227032306746,0.3501259445843843,0.345547370192658,0.5172205438066465,0.4365247230013108
144,H29557,H,0.35869565217391397,0.3333333333333357,0.1391152502910361,0.6414835164835164,0.6482213438735177,0,0,0,0,0,0,1,0.48888888888888027,0.5530571033641697,0.37004405286343456,0.43852900970563646,0.3450881612090697,0.3863337045996758,0.5238670694864048,0.44547177907364993
145,M15004,M,0.35869565217391397,0.3333333333333357,0.12980209545983712,0.5302197802197801,0.6679841897233201,0,0,0,0,0,0,1,0.48888888888888027,0.4665153193718266,0.3656387665198295,0.39223227032405683,0.34005037783374803,0.34554737019069376,0.4429003021148038,0.31523228443375706
146,L47325,L,0.3478260869565162,0.3333333333333357,0.20081490104772992,0.4093406593406594,0.6798418972332015,0,0,0,0,0,0,1,0.5111111111111069,0.3341644089274592,0.3590308370044113,0.3100868365134321,0.33501259445843345,0.17277368507688357,0.42779456193353493,0.32557526004772075
147,H29560,H,0.3478260869565162,0.3333333333333357,0.25844004656577424,0.4436813186813187,0.6877470355731224,0,0,0,0,0,0,1,0.5111111111111069,0.3371557128183741,0.35462555066079915,0.2401922307427203,0.33249370277077617,0.0,0.4332326283987914,0.3229379353064431
148,L47327,L,0.3369565217391255,0.3333333333333357,0.2019790454016298,0.4986263736263737,0.7075098814229248,0,0,0,0,0,0,1,0.5333333333333339,0.4023240654662383,0.3502202643171799,0.3668996929001745,0.33249370277077617,0.0,0.5051359516616313,0.2375450295456783
149,M15008,M,0.3260869565217348,0.3209876543209944,0.1228172293364378,0.6071428571428571,0.7154150197628458,0,0,0,0,0,0,1,0.5333333333333339,0.5357155267097994,0.3436123348017688,0.500000000061768,0.3299748110831189,0.17277368507518945,0.4900302114803624,0.1990753172071179
150,L47329,L,0.3369565217391255,0.3209876543209944,0.17753201396973228,0.49587912087912084,0.7272727272727272,0,0,0,0,0,0,1,0.5111111111111197,0.41222430304618446,0.33920704845814953,0.366899692901789,0.3274559193954687,0.21160368471704916,0.47492447129909354,0.1926685994905034
151,L47330,L,0.3369565217391255,0.3209876543209944,0.14784633294528526,0.5343406593406593,0.7351778656126482,0,0,0,0,0,0,1,0.5111111111111197,0.4592606344250639,0.33700440528634346,0.31008683651745544,0.3249370277078114,0.2116036847163826,0.5299093655589123,0.14836308545531976
152,M15011,M,0.3369565217391255,0.308641975308646,0.17171129220023285,0.46428571428571436,0.7430830039525691,0,0,0,0,0,0,1,0.4888888888888927,0.39003882766061454,0.3348017621145374,0.19611613517571144,0.31989924433249683,0.2731791823114508,0.5389728096676737,0.1309516840029297
153,M15012,M,0.3369565217391255,0.308641975308646,0.24214202561117582,0.510989010989011,0.7549407114624506,0,0,0,0,0,0,1,0.4888888888888927,0.392969619115776,0.3348017621145374,0.19611613517571144,0.31486146095718226,0.21160368471379654,0.5444108761329304,0.1280957862189521
154,L47333,L,0.3369565217391255,0.308641975308646,0.3969732246798604,0.3186813186813187,0.7667984189723319,0,0,0,0,0,0,1,0.4888888888888927,0.21238977298279815,0.33700440528634346,0.0,0.31234256926951076,0.21160368471308486,0.41752265861027194,0.2248636052621107
155,L47334,L,0.3369565217391255,0.308641975308646,0.20954598370197908,0.4450549450549451,0.7747035573122529,0,0,0,0,0,0,1,0.4888888888888927,0.3578951303328736,0.33700440528634346,0.0,0.3098236775818606,0.17277368506861857,0.39516616314199393,0.21998642934587626
156,H29569,H,0.3369565217391255,0.308641975308646,0.47671711292200236,0.21978021978021983,0.7826086956521738,0,0,0,0,0,0,1,0.4888888888888927,0.13833230323907775,0.33700440528634346,0.0,0.3073047858942033,0.0,0.25679758308157097,0.32826768696106123
157,M15016,M,0.3369565217391255,0.2962962962963047,0.19033760186263105,0.5796703296703296,0.8023715415019762,0,0,0,0,0,0,1,0.4666666666666781,0.4711151018086585,0.33700440528634346,0.0,0.3047858942065389,0.17277368506703497,0.30755287009063437,0.4067093286940005
158,H29571,H,0.3369565217391255,0.308641975308646,0.180442374854482,0.5453296703296703,0.8142292490118577,0,0,0,0,0,0,1,0.4888888888888927,0.44971973364537826,0.33700440528634346,0.0,0.3047858942065389,0.17277368506703497,0.32265861027190323,0.42598560306723926
159,M15018,M,0.3369565217391255,0.308641975308646,0.19266589057043082,0.4972527472527473,0.83399209486166,0,0,0,0,0,0,1,0.4888888888888927,0.4057760978679601,0.33700440528634346,0.0,0.304785894206546,0.17277368506703497,0.40120845921450143,0.39684930241051103
160,L47339,L,0.3369565217391255,0.308641975308646,0.1763678696158324,0.5934065934065934,0.8458498023715414,0,0,0,0,0,0,1,0.4888888888888927,0.49001923815552995,0.33700440528634346,0.0,0.304785894206546,0.17277368506703497,0.4664652567975832,0.43257806391576353
161,L47340,L,0.3369565217391255,0.308641975308646,0.06635622817229336,0.7815934065934066,0.8537549407114624,1,0,0,0,1,0,1,0.4888888888888927,0.7363031423248109,0.33700440528634346,0.0,0.3047858942065389,0.17277368506703497,0.7135951661631418,0.2941159861801621
162,L47341,L,0.3260869565217348,0.2962962962963047,0.14202561117578583,0.6662087912087912,0.8616600790513833,1,0,0,0,1,0,1,0.4888888888888927,0.571415279294184,0.3348017621145374,0.19611613517571144,0.304785894206546,0.17277368506703497,0.7516616314199397,0.30298984383868416
163,L47342,L,0.3260869565217348,0.2962962962963047,0.2433061699650757,0.43543956043956045,0.0,0,0,0,0,0,0,1,0.4888888888888927,0.3369767749544833,0.3325991189427313,0.24019223074791432,0.3022670025188887,0.21160368471052135,0.7033232628398792,0.3805764632616322
